id,reasoning,supercategories,claim_labels
284,"The excerpt discusses climate change and the Paris Agreement, explicitly mentioning international cooperation and economic implications, thus triggering codes 1900 and 100.

```json","[100, 1900]","[100, 107, 1900]"
285,100 (Macroeconomics) is implied as the speaker discusses military spending and resource allocation. 1600 (Defence) is explicitly mentioned. No other supercategories are relevant.,"[100, 1600]","[100, 105, 1600, 1610]"
286,"The excerpt discusses taxation for education, specifically university tuition fees and student loan debts, which falls under 107 (Taxation) and 105 (National Budget, Debt, public spending). It also mentions a minimum wage increase, which is related to 505 (Fair Labour Standards).

```json","[100, 500]","[100, 105, 107, 500, 505]"
287,"200 is used as the text explicitly refers to discrimination (Islamophobia) and 202 is implied by the mention of gender pay gap and women in the workforce.

```json",[200],"[200, 201, 202]"
288,"The excerpt discusses migration and the rhetoric around it, mentioning specific politicians and a controversial poster, implying criticism of their actions and policies.

```json",[200],"[200, 207, 230]"
289,"100 (Macroeconomics) is inferred from the mention of pay rise, 1300 (Social Welfare) is inferred from the mention of resolving strikes.

```json","[100, 1300]","[100, 1300]"
290,"The excerpt is purely rhetorical and does not contain any explicit references to specific policies or issues, hence no codes apply.

```json",[],[]
291,"100 (Macroeconomics) is implied as Brexit deal negotiations involve economic aspects. 200 (Civil Rights) is implied due to mention of ""deepening divisions"" and ""democratic"" principles.

```json","[100, 200]","[100, 200]"
292,"100 (Macroeconomics) is implied as the text discusses taxation, 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied due to references to racism and discrimination.

```json","[100, 200]","[100, 107, 200, 201]"
293,"1000 is used because the excerpt discusses military operations and national security. 1300 is used because it mentions the need for proper equipment and aid, which are forms of social welfare for military personnel and civilians in conflict zones.

```json","[1000, 1300]","[1000, 1300]"
294,"107 is used because ""tax"" is explicitly mentioned. 201 is used because ""racism"" is explicitly mentioned.

```json","[100, 200]","[100, 107, 200, 201]"
295,"100 (Macroeconomics) is used because the text discusses national spending. 107 (Taxation) is implied as the mechanism for this spending. 200 (Civil Rights) is used because the text mentions the Cold War, implying a reference to racial or ethnic discrimination.

```json","[100, 200]","[100, 107, 200, 201]"
296,"100 (Macroeconomics) is implied as the topic is about migration, which impacts the economy. 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied as migration often involves discussions about racial and ethnic minorities.

```json","[100, 200]","[100, 107, 200]"
297,"The text is purely rhetorical and does not contain any explicit references to policies or issues.

```json",[],[]
298,"100 (Macroeconomics) is inferred as the supercategory due to the mention of ""deal"", which could refer to economic agreements. 107 (Taxation) is the subcategory as ""no deal"" and ""bad deal"" imply taxation and trade mechanisms. No other codes apply as the text is purely rhetorical.

```json",[100],"[100, 107]"
299,"0 words, no explicit policy topics mentioned.

```json",[],[]
300,"100 (Macroeconomics) is implied by the mention of ""toughening up sentences"" and ""full sentence"", which suggests changes in public spending (105). 200 (Civil Rights) is implied by the mention of ""terrorists"" and ""heinous crimes"", which suggests a discussion on racial or ethnic minority discrimination (201).

```json","[100, 200]","[100, 105, 200, 201]"
301,"100 (Macroeconomics) is chosen because the text discusses trade arrangements and investments, which are economic factors. 107 (Taxation) is implied as the text mentions trade relationship, suggesting taxation may be involved. 200 (Civil Rights) is chosen as the text discusses the certainty of knowing trade relationships, which could imply rights and freedoms.

```json","[100, 200]","[100, 107, 200]"
302,"The excerpt discusses tax cuts and the relationship between economic growth and tax burden, explicitly mentioning taxation and economic growth.

```json",[100],"[100, 101, 107]"
303,"The excerpt discusses the use of food banks and the solution to reduce their usage, implying a focus on employment and economic stability.

```json","[500, 1300]","[500, 505, 1300, 1302]"
304,"230 is used as immigration is explicitly mentioned.

```json",[200],"[200, 230]"
305,"100 is used because the text discusses political reforms, which fall under macroeconomics. 107 is used because Nick's support for fundamental reform is explicitly mentioned. 200 is used because the text discusses a referendum, which is a form of civil rights.

```json","[100, 200]","[100, 107, 200, 207]"
306,"100 (Macroeconomics) is identified as the supercategory because the excerpt discusses economic stability. 105 (National Budget, Debt, public spending) is the subcategory as it mentions funding and economic stability.

```json",[100],"[100, 105]"
307,"The excerpt discusses maintaining investment in education per pupil while cutting the deficit, mentioning teachers and teaching assistants, implying budget cuts. It also mentions risks to education, health service, and crime due to budget cuts.

```json","[600, 100, 1300]","[100, 105, 600, 602, 1300, 1302]"
308,"300 is identified as the supercategory because the text discusses the health service. 301 is identified as the subcategory as the text mentions improvement and waiting times in the healthcare system.

```json",[300],"[300, 301]"
309,"The excerpt discusses the role of grass-fed animals in carbon storage and the importance of local food systems, implicating agriculture and food production.

```json","[400, 600]","[400, 401, 600, 602]"
310,"100 (Macroeconomics) is implied as the discussion involves public spending, while 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied due to references to victims and their treatment.

```json","[100, 200]","[100, 107, 200]"
311,"100 (Macroeconomics) is implied due to mention of ""securing our borders"" and ""country's security"". 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied due to mention of ""foreign court"".

```json","[100, 200]","[100, 107, 200]"
312,"The excerpt discusses pension benefits and welfare spending, explicitly mentioning the ""welfare bill"" and ""drivers of the welfare bill"".

```json","[1300, 100]","[100, 105, 1300, 1303]"
313,"The excerpt discusses welfare policy, including responsibility, job guarantees, housing benefits, minimum wage, and economic factors driving welfare bill increases.

```json","[1300, 500, 100]","[100, 105, 500, 505, 1300, 1302]"
314,"The excerpt discusses taxation (107) and the formation of a government (2001), which involves intergovernmental relations.

```json","[100, 2000]","[100, 107, 2000, 2001]"
315,"602 (Elementary and Secondary Education) is implied by ""further education opportunities"", 601 (Higher Education) by ""university"", 502 (Employment Training and Workforce Development) by ""technical skills"", 1401 (Housing and Community Development) by ""build the houses"", and 1209 (Police, Fire, and Weapons Control) by ""national service"".

```json","[600, 500, 1400, 1200]","[500, 502, 600, 601, 602, 1200, 1209, 1400, 1401]"
316,"The excerpt discusses balancing the national budget (105) and implementing a tax reform that favors lower-income individuals (107), while also emphasizing fairness (200), which implies addressing racial or ethnic disparities (201).

```json","[100, 200]","[100, 105, 107, 200, 201]"
317,"107 is used because the text explicitly mentions ""net migration"", which is a specific taxation mechanism. 201 is used because the text explicitly refers to racism by stating that the high migration levels are ""just too high"".

```json","[100, 200]","[100, 107, 200, 201]"
318,"100 (Macroeconomics) is implied by the mention of reducing waiting lists and managing staff workload. 107 (Taxation) is implied by the mention of paying staff properly. 1300 (Social Welfare) is implied by the mention of supporting NHS staff and reducing their workload.

```json","[100, 1300]","[100, 107, 1300]"
319,"The excerpt does not contain any explicit references to specific policy topics, nor does it discuss any mechanisms for reducing or increasing public spending, taxation, racism, civil rights, international cooperation, or social welfare. Therefore, no codes apply.

```json",[],[]
320,"100 (Macroeconomics) is inferred as the supercategory because the text discusses a specific sum, implying economic context. 107 (Taxation) is explicitly mentioned.

```json",[100],"[100, 107]"
321,"100 (Macroeconomics) is implied due to mention of immigration policies affecting the economy. 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied due to mention of rights of EU nationals.

```json","[100, 200]","[100, 107, 200]"
322,"The excerpt discusses pension reforms (100) and benefits (1300), including specific measures like linking pensions to earnings (107) and requiring work for benefits (1302).

```json","[100, 1300]","[100, 107, 1300, 1302]"
323,"The excerpt discusses the economy, poverty, and the party's past achievements, implying a plan for future governance.

```json","[100, 1300]","[100, 105, 1300, 1302]"
324,"100 (Macroeconomics) is identified as the supercategory because the text discusses economic figures. 107 (Taxation) is the subcategory as the text mentions ""figures"" which could refer to tax figures. No other codes apply as there's no explicit mention of racism, civil rights, or other specific topics.

```json",[100],"[100, 107]"
325,"100 (Macroeconomics) is chosen because the text discusses taxation, which falls under macroeconomic policy. 200 (Civil Rights) is chosen because the text explicitly refers to discrimination against healthcare professionals.

```json","[100, 200]","[100, 107, 200, 201]"
326,"The excerpt discusses investment in defense and national security, implying a reference to taxation (107) and the threat posed by extremist groups (201).

```json","[100, 200]","[100, 107, 200, 201]"
327,"The excerpt discusses the underfunding of public services, mentions specific sectors (NHS, social care, hospitality), and implicates political parties' decisions. It also touches on immigration and the role of migrants in public services.

```json","[500, 1300, 1900]","[500, 504, 1300, 1302, 1900]"
328,"100 (Macroeconomics) is implied due to mention of cuts to public services. 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied due to mention of challenging ideology.

```json","[100, 200]","[100, 107, 200]"
329,"100 (Macroeconomics) is identified because of explicit mention of ""taxation"". 201 (Ethnic Minority and Racial Group Discrimination) is identified due to the explicit reference to ""racism"".

```json","[100, 200]","[100, 107, 200, 201]"
330,"The excerpt discusses the lack of access to dental care, implying a need for increased public spending (105) and potentially increased taxation (107) to address this issue.

```json","[100, 300]","[100, 105, 107, 300]"
331,"100 (Macroeconomics) is used because the excerpt discusses housing supply and demand, which impacts the economy. 107 (Taxation) is implied as the speaker suggests training more people to build houses, which could potentially increase the tax base. 1400 (Planning and Housing Issues) is used because the excerpt explicitly mentions housing.

```json","[100, 1400]","[100, 107, 1400]"
332,"505 is used because the excerpt discusses fair labor standards, specifically the flexibility of zero-hours contracts. The employee's choice to prefer these contracts indicates a fair labor standard.",[500],"[500, 505]"
333,"The speaker explicitly mentions their stance on the European Union (EU) and their support for a ""people's vote,"" indicating a discussion about international cooperation (1900) and the specific mechanism of referendums (107).

```json",[1900],"[100, 107, 1900]"
334,"500 is chosen because the text explicitly discusses migration, which is a labour issue. 100 is chosen as the parent supercategory because economic growth is a macroeconomic topic.

```json",[100],"[100, 500, 529]"
335,"The excerpt discusses the reduction in asylum claims backlog and the increase in removal rates for failed asylum seekers, explicitly mentioning the process of removing those who failed their claims.

```json",[200],"[200, 230]"
336,"The excerpt discusses specific tax policies (107) and the protection of tax credits and child benefits, implying a focus on racial and ethnic minority groups (201).

```json","[100, 200]","[100, 107, 200, 201]"
337,"100 (Macroeconomics) is implied due to mention of the Prime Minister's record, 107 (Taxation) is explicitly mentioned.

```json",[100],"[100, 107]"
338,"The excerpt discusses penal policy, which involves the punishment of offenders, implying a focus on crime and law enforcement.

```json",[1200],"[1200, 1205]"
339,"100 is identified as the supercategory due to explicit mention of budget and spending. 107 is identified as the subcategory due to explicit mention of a specific taxation mechanism (computer system). 300 is also identified as a supercategory due to explicit mention of healthcare services. 301 is identified as the subcategory due to explicit mention of healthcare reform.

```json","[100, 300]","[100, 107, 300, 301]"
340,"100 (Macroeconomics) is implied by mention of ""austerity"" and ""investing in police"". 107 (Taxation) is implied by mention of ""political will"". 200 (Civil Rights) is implied by mention of ""Extinction Rebellion protesters"" and ""playing fast and loose with our future"".

```json","[100, 200]","[100, 107, 200, 207]"
341,"The excerpt discusses high levels of migration and the Prime Minister's failure to keep his promise to stop people crossing the Channel in boats, implying a lack of control over immigration policies.

```json",[200],"[200, 230]"
342,"100 (Macroeconomics) is identified due to explicit mention of economy. 1300 (Social Welfare) is identified due to explicit mention of social care and NHS.

```json","[100, 1300]","[100, 1300]"
343,"107 is used because the text explicitly mentions ""rent"" and ""tenancies"", implying a discussion on taxation (in this case, rent control). 201 is used as the text discusses discrimination against young people and families in the housing market.

```json","[100, 200]","[100, 107, 200, 201]"
351,"The excerpt discusses specific energy sources (nuclear, renewables, oil, gas) and sets targets for renewable energy, indicating a focus on energy policy.

```json",[800],"[800, 801, 806]"
361,"The excerpt discusses defence spending, international tensions, and veteran care, explicitly mentioning Trident and 2% commitment, thus triggering codes 1600, 1900, 1608, and 1609.

```json","[1600, 1900]","[1600, 1608, 1609, 1610, 1900]"
388,"100 (Macroeconomics) is implied as the Green New Deal affects various sectors of the economy. 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied as the text discusses changes in land use, which could potentially impact racial and ethnic groups.

```json","[100, 200]","[100, 107, 200]"
394,"The excerpt discusses the importance of maintaining the UK's independent nuclear deterrent, implying a focus on national defense and security.

```json",[1600],"[1600, 1610]"
404,"100 (Macroeconomics) is implied due to references to government actions and budget cuts. 1200 (Law, Crime, and Family Issues) is implied due to references to police force and probation service.

```json","[100, 1200]","[100, 1200]"
416,"100 (Macroeconomics) is implied due to references to business and tourism industry. 200 (Civil Rights) is explicitly mentioned with ""demonising people who come from somewhere else"".

```json","[100, 200]","[100, 200]"
429,"100 (Macroeconomics) is used because the excerpt discusses trade negotiations and the NHS. 107 (Taxation) is used because the speaker mentions ""the price the NHS pays for drugs"". 200 (Civil Rights) is used because the speaker discusses supporting the NHS.

```json","[100, 200]","[100, 107, 200]"
432,"100 is used because the text discusses the state of the NHS and funding issues, 107 is used because privatisation is explicitly mentioned, 200 is used because the text discusses discrimination against patients and staff, and 201 is used because the text implies racial discrimination in access to healthcare.

```json","[100, 200]","[100, 107, 200, 201]"
447,"The excerpt discusses the need for political parties to work together to address the country's financial issues, implying a need for cooperation and transparency. It also mentions the ""black hole"" in public finances, indicating a discussion about budget deficits.

```json","[100, 1900]","[100, 105, 1900]"
455,"100 is used because the excerpt discusses economic issues (work, unemployment, benefits) and 1300 is used because it mentions social welfare issues (disabled, unemployed, poverty).

```json","[100, 1300]","[100, 500, 505, 1300, 1302, 1304]"
484,"100 (Macroeconomics) is implied due to mention of ""review"" and ""role"" for parole board and probation service, suggesting policy discussion. 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied due to mention of ""keeping people safe and secure"" and ""rehabilitation programmes"".

```json","[100, 200]","[100, 107, 200]"
624,"100 (Macroeconomics) is implied as the speaker discusses economic aspects of leaving the EU. 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied as the speaker discusses controlling borders, a civil rights issue.

```json","[100, 200]","[100, 107, 200]"
628,"The excerpt discusses drug-related issues, including drug use, deaths, and treatment services, which fall under the supercategory of Health (300). It also mentions the establishment of a task force and a safe consumption room, indicating a focus on policy and legislation (1000).

```json","[300, 1000]","[300, 331, 344, 1000, 1001]"
671,"The excerpt discusses issues of poverty, racial discrimination, and inequality in job opportunities, which fall under the supercategories of Social Welfare (1300) and Civil Rights (200). The subcategories identified are Poverty and Assistance for Low-Income Families (1302) and Ethnic Minority and Racial Group Discrimination (201).

```json","[1300, 200]","[200, 201, 1300, 1302]"
737,"The excerpt discusses specific actions taken by the government to tackle climate change, including committing to net zero emissions, banning single-use plastics, and phasing out coal. It also mentions the importance of recycling, which is a form of waste management.

```json","[700, 800]","[700, 703, 800, 805]"
748,"100 (Macroeconomics) is implied due to discussion on infrastructure expansion. 107 (Taxation) is implied as the speaker mentions reducing flying to reduce climate change targets, suggesting a potential tax on aviation. 1300 (Social Welfare) is implied due to discussion on improving public transport to benefit the general population. 1900 (International Affairs) is implied due to discussion on improving rail links to Europe.

```json","[100, 1300, 1900]","[100, 107, 1300, 1305, 1900]"
998,"100 (Macroeconomics) is implied by talk of increasing spending, 107 (Taxation) is explicitly mentioned, 1600 (Defence) is discussed throughout, 1608 (Military Personnel) is mentioned in relation to reversing troop cuts, 1610 (Military Procurement) is implied by talk of maintaining the nuclear deterrent, 1300 (Social Welfare) is implied by talk of decent homes for veterans and armed forces.

```json","[100, 1600, 1300]","[100, 107, 1300, 1600, 1608, 1610]"
1222,"The excerpt discusses drug addiction as a root cause of crime, suggesting a need for more effective drug treatment programs to reduce crime rates. This implies a focus on drug policy (107) and the impact of drugs on society (1203).

```json","[100, 1200]","[100, 107, 1200, 1203]"
1361,"100 is used because the text discusses economic policies (austerity, bankers' bonuses, tuition fees) and the NHS, which falls under macroeconomics. 107 is used as it explicitly mentions taxation (bankers' bonuses). 200 is used as the text discusses immigrants and people on benefits, which are related to civil rights. 201 is used as it explicitly mentions demonising people on benefits.

```json","[100, 200]","[100, 107, 200, 201]"
1420,"100 is used because the text discusses crime rates and police numbers, which are macroeconomic indicators of public safety. 107 is used because the text mentions ""computer crime and online fraud,"" which implies taxation or regulation of these activities. 201 is used because the text discusses ""knife crime,"" which is a form of racial and ethnic minority discrimination.

```json","[100, 200]","[100, 107, 200, 201]"
1426,"The excerpt discusses youth unemployment, benefits, and work requirements, indicating codes related to employment (500) and social welfare (1300). It also mentions other countries' approaches, suggesting international affairs (1900).

```json","[500, 1300, 1900]","[500, 506, 1300, 1302, 1900]"
1756,"100 (Macroeconomics) is implied as the speaker discusses reducing or increasing public spending. 107 (Taxation) is explicitly mentioned. 200 (Civil Rights) is implied as the speaker discusses racial discrimination.

```json","[100, 200]","[100, 107, 200, 201]"
2601,"100 (Macroeconomics) is implied by the mention of improving standards and regulating differently. 1300 (Social Welfare) is implied by the mention of animal welfare and tampon VAT. 1900 (International Affairs) is implied by the mention of Brexit and negotiating a deal.

```json","[100, 1300, 1900]","[100, 1300, 1900]"
3070,"100 (Macroeconomics) is used because the text discusses a specific taxation mechanism (tariffs). 107 is the specific subcategory for taxation.

```json",[100],"[100, 107]"
3356,"The excerpt discusses the lack of integrity in politics, the failure to deliver on promises, and the need to restore hope through honest service, implying a discussion on political integrity and public trust.

```json",[2000],"[2000, 2012]"
