,id,label,gold_similarity
1676,3267,1901,0.04940751074692337
1677,3267,101,0.19855548143405582
1678,3268,108,0.26161089357236633
1679,3269,201,0.06159242548373966
1680,3270,108,0.14018555998598517
1681,3271,803,0.1362295813611187
1682,3271,806,0.21759810366077453
1683,3275,1304,0.11146371923801929
1684,3275,1211,0.3614625013525288
1685,3280,201,0.01045016120475193
1686,3281,806,0.18031802842681124
1687,3283,201,0.05712392226955701
1688,3286,201,0.02577467958477941
1689,3288,1907,0.07176286193777363
1690,3290,201,0.052613886734448126
1691,3296,1202,0.1810076412148934
1692,3296,1603,0.044239758298563116
1693,3296,101,0.18222747382441115
1694,3299,1901,0.0
1695,3300,1304,0.1293508119596813
1696,3300,1302,0.3003645039806406
1697,3302,201,0.09337896295597345
1698,3304,2011,0.0028448015348872804
1699,3309,1609,0.3556149935766768
1700,3310,505,0.2938155643338153
1701,3313,201,0.09066777253861655
1702,3314,104,0.2990812171416568
1703,3317,1302,0.0634473657616858
1704,3321,1304,0.14672773344968149
1705,3321,1302,0.30097754176295155
1706,3322,1901,0.1401905873992036
1707,3323,1302,0.22703763017239736
1708,3324,1302,0.18902177274567203
1709,3328,1302,0.15593131778048683
1710,3329,1603,0.06856097312570143
1711,3332,803,0.09671968477437139
1712,3332,806,0.11807254173443844
1713,3334,1304,0.0
1714,3334,1302,0.06909684382455455
1715,3335,1302,0.23405862212785775
1716,3339,1302,0.22703991219134623
1717,3341,1305,0.14679643114362098
1718,3343,806,0.13947385844607257
1719,3345,108,0.127618246611669
1720,3352,2011,0.06647669870928632
1721,3352,103,0.024722600164605542
1722,3353,505,0.27500302316639197
1723,3353,502,0.07369679352447965
1724,3354,1302,0.2031083280495218
1725,3355,108,0.06315302121647845
1726,3360,103,0.10753862299532052
1727,3362,201,0.008835675892510133
1728,3362,1302,0.05193707389527312
1729,3365,103,0.06192217518750515
1730,3368,1202,0.16909665007055047
1731,3376,806,0.26202516529330655
1732,3377,1901,0.034604511370441786
1733,3378,1907,0.04756635073161337
1734,3378,1211,0.20144445706553754
1735,3379,1305,0.11280475418835337
1736,3384,1930,0.27011500428609453
1737,3385,1302,0.16705437897313619
1738,3388,201,0.12013822191839571
1739,3388,502,0.14464806992335882
1740,3389,1207,0.2781356780058304
1741,3391,1302,0.2695912219756791
1742,3392,1202,0.047064438380660586
1743,3393,201,0.10050226786941491
1744,3393,1302,0.2934367524109999
1745,3394,2011,0.06157260678098808
1746,3395,504,0.16819179514330126
1747,3397,201,0.034956103638959894
1748,3398,1302,0.24953547509238178
1749,3399,2001,0.18590951651621984
1750,3400,703,0.1884645143370931
1751,3407,201,0.057808639248378105
1752,3408,1901,0.1449077176859941
1753,3413,101,0.14051837380277027
1754,3414,1302,0.23679218668971788
1755,3415,201,0.060497734645202556
1756,3417,201,0.1389185978988003
1757,3420,504,0.18435706540604194
1758,3420,201,0.17293690663868216
1759,3420,1401,0.32507106426448984
1760,3422,1302,0.13674651051323297
1761,3423,1909,0.1941894836134406
1762,3423,1901,0.04863788691027102
1763,3425,1302,0.2370275653823961
1764,3430,1521,0.011294094525035426
1765,3433,1603,0.029735820030052717
1766,3436,1304,0.3439523604274626
1767,3436,101,0.2003228682800505
1768,3438,1302,0.049745736799212126
1769,3439,1302,0.20006102130706327
1770,3442,1208,0.04777560130938251
1771,3442,1205,0.08789966303960216
1772,3447,201,0.0732593584941392
1773,3448,201,0.10629999495063211
1774,3449,101,0.16199748441298706
1775,3449,103,0.1417716536669162
1776,3449,104,0.13196432718369752
1777,3449,502,0.15976736466606373
1778,3449,1401,0.18365235923826717
1779,3452,1907,0.047049516863889994
1780,3453,1206,0.1437779285898928
1781,3453,1302,0.06975331924227055
1782,3455,1302,0.16377042814779078
1783,3459,1302,0.15449319465808226
1784,3467,1302,0.1873317026765212
1785,3468,1909,0.09114957830464188
1786,3470,108,0.08704234941972609
1787,3471,325,0.3143010781891013
1788,3473,201,0.18984784262078297
1789,3473,108,0.10929610292262673
1790,3473,1901,0.1001824621288259
1791,3473,207,0.11936734977899902
1792,3473,1907,0.10708858794901938
1793,3473,1302,0.15639769547594778
1794,3474,325,0.33244343376286845
1795,3478,325,0.2524899396050458
1796,3478,1302,0.1252760184844289
1797,3479,1401,0.04520584316961759
1798,3484,603,0.14040755577555727
1799,3486,201,0.09114901898796701
1800,3489,1302,0.16373469289816595
1801,3490,1202,0.2741221572197508
1802,3490,1206,0.038398128475017994
1803,3491,504,0.08713336194657699
1804,3491,101,0.2687812961873634
1805,3493,201,0.10203536482894048
1806,3494,1609,0.16368863627674207
1807,3495,1603,0.11094818268875621
1808,3496,1302,0.36364304669053893
1809,3497,201,0.00895206904935865
1810,3498,806,0.14587078395113098
1811,3499,108,0.0418334355129038
1812,3502,325,0.21441634869404289
1813,3506,1609,0.05073855781922742
1814,3513,1304,0.059963480765134095
1815,3514,1907,0.02917177484853333
1816,3515,1302,0.2138468801428918
1817,3517,806,0.18481506319149318
1818,3523,201,0.13572378275764585
1819,3525,502,0.31784193731372223
1820,3525,1302,0.16893267945837734
1821,3531,101,0.05432938274110964
1822,3533,1806,0.13638451580744698
1823,3535,1907,0.1645489672092452
1824,3535,1603,0.08126526431920186
1825,3536,2011,0.16332724030879098
1826,3543,101,0.22703934084012933
1827,3543,1806,0.2931952188957585
1828,3544,604,0.12133777494011026
1829,3545,1206,0.08915244083774634
1830,3546,201,0.054303355564381546
1831,3546,207,0.01350831973828888
1832,3547,2011,0.14169360156205169
1833,3550,1302,0.15951690508404776
1834,3557,1401,0.18647228143666825
1835,3558,201,0.0
1836,3558,108,0.06610938422458225
1837,3559,101,0.13532246168459924
1838,3559,1302,0.17048601735226854
1839,3559,103,0.23794251623426652
1840,3560,201,0.17864765110839564
1841,3562,1901,0.005581181640574965
1842,3563,1901,0.17038717315603663
1843,3565,1304,0.036257060843792197
1844,3567,803,0.17638597868433217
1845,3568,1406,0.3316918074870171
1846,3570,101,0.0958956803897627
1847,3570,1501,0.11348728184117825
1848,3571,1205,0.10121044970418573
1849,3574,1907,0.013554478745314624
1850,3574,325,0.2576790857868279
1851,3575,2011,0.02980356445779379
1852,3579,1202,0.15758014645658208
1853,3579,1206,0.2853170455047535
1854,3579,1302,0.14423619290975437
1855,3583,108,0.06817143921091513
1856,3588,1302,0.18816021181968035
1857,3589,806,0.06069406014461771
1858,3590,2011,0.10354029938266152
1859,3594,201,0.0
1860,3596,2011,0.061567174367180344
1861,3597,201,0.05866517438276955
1862,3599,1302,0.1907842930031603
1863,3602,108,0.20986430632347927
1864,3602,1302,0.10954351134639374
1865,3605,1302,0.13731062623162527
1866,3606,1302,0.15286281588882786
1867,3607,108,0.29413988421356013
1868,3607,1302,0.2124458778637072
1869,3608,201,0.08913677162413372
1870,3610,108,0.25918948505602746
1871,3611,2011,0.10151515499575275
1872,3612,108,0.053759670026677094
1873,3615,2011,0.03423862752527034
1874,3619,1302,0.19593127894620274
1875,3621,2011,0.06615122112200639
1876,3624,529,0.25650942221115286
1877,3626,1609,0.26110751865941917
1878,3626,1302,0.06835227573773696
1879,3628,101,0.13180669343949886
1880,3629,1401,0.38448914713636206
1881,3629,502,0.26757892528365446
1882,3630,1205,0.1050640797639186
1883,3630,1302,0.07696333692093305
1884,3631,1207,0.11203594393579003
1885,3633,1302,0.24182492845144615
1886,3638,401,0.12788947338757736
1887,3641,1907,0.05278813647077879
1888,3643,1901,0.13406325129201047
1889,3646,104,0.162387809903044
1890,3648,101,0.18163281684071167
1891,3648,1302,0.15136274287127605
1892,3649,201,0.045006670366803614
1893,3650,201,0.11391376706987752
1894,3651,1202,0.26638821660942213
1895,3654,201,0.23344384812864677
1896,3654,1909,0.19170676417906668
1897,3654,207,0.1070212898226619
1898,3659,101,0.18102129237813075
1899,3659,103,0.10102513450411398
1900,3663,207,0.05973719579490295
1901,3671,1901,0.20846872065919092
1902,3671,1302,0.1863846053963589
1903,3672,1302,0.1809196987554781
1904,3675,1302,0.0
1905,3676,1202,0.20558143972924164
1906,3681,201,0.10453337532308372
1907,3682,325,0.35558201173525644
1908,3684,1609,0.22653231740153884
1909,3686,108,0.1175755765986657
1910,3686,1302,0.07634554597978294
